action_id,agent_id,action_type,order_id,customer_id,reference_id,action_timestamp,outcome,policy_id,incident_id,details
ACT000954,A006,REFUND,ORD01348,CUST05343,,2026-06-03 09:34:24,BLOCKED,P003,,refund_already_processed=true
ACT000955,A004,REFUND,ORD01349,CUST05344,,2026-06-18 13:28:02,BLOCKED,P005,,agent_authorization=DENIED
ACT000956,A004,REFUND,ORD01350,CUST05345,,2026-06-03 11:17:36,ESCALATED,P001,,refund_amount=5605.37
ACT000957,A002,CANCEL_ORDER,ORD01351,CUST05346,,2026-05-13 09:22:51,BLOCKED,P007,,order_status=CANCELLED
ACT000958,A009,CANCEL_ORDER,ORD01352,CUST05347,,2026-07-15 11:03:53,BLOCKED,P007,,order_status=CANCELLED
ACT000959,A006,CALCULATE_REFUND,ORD01353,CUST05348,,2026-06-23 20:43:55,BLOCKED,P008,,required_field_missing=order_total
ACT000960,A002,REFUND,ORD01354,CUST05349,,2026-05-31 14:05:25,ESCALATED,P001,,refund_amount=7008.9
ACT000961,A009,REFUND,ORD01355,CUST05350,,2026-07-13 16:39:09,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000962,A009,GET_ORDER,ORD01356,CUST05351,,2026-06-27 10:10:13,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000963,A001,GET_ORDER,ORD01357,CUST05352,,2026-06-24 09:43:27,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000964,A009,REFUND,ORD01358,CUST05353,,2026-05-19 18:16:20,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000965,A001,REFUND,ORD01359,CUST05354,,2026-07-11 13:20:54,BLOCKED,P005,,agent_authorization=DENIED
ACT000966,A002,CANCEL_ORDER,ORD01360,CUST05355,,2026-05-02 17:39:37,BLOCKED,P007,,order_status=CANCELLED
ACT000967,A001,REFUND,ORD01361,CUST05356,,2026-05-20 10:37:37,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000968,A009,PAYMENT,ORD01362,CUST05357,,2026-07-12 17:50:18,ESCALATED,P006,,payment_amount=18779.06
ACT000969,A001,REFUND,ORD01363,CUST05358,,2026-07-02 15:30:02,BLOCKED,P003,,refund_already_processed=true
ACT000970,A001,CANCEL_ORDER,ORD01364,CUST05359,,2026-05-19 16:43:44,BLOCKED,P007,,order_status=CANCELLED
ACT000971,A001,CALCULATE_REFUND,ORD01365,CUST05360,,2026-06-12 16:03:47,BLOCKED,P008,,required_field_missing=order_total
ACT000972,A009,REFUND,ORD01366,CUST05361,,2026-06-17 07:52:50,BLOCKED,P005,,agent_authorization=DENIED
ACT000973,A004,GET_ORDER,ORD01367,CUST05362,,2026-07-02 18:43:06,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000974,A001,CANCEL_ORDER,ORD01368,CUST05363,,2026-06-26 17:20:17,BLOCKED,P007,,order_status=CANCELLED
ACT000975,A002,CANCEL_ORDER,ORD01369,CUST05364,,2026-05-12 11:13:58,BLOCKED,P007,,order_status=CANCELLED
ACT000976,A002,REFUND,ORD01370,CUST05365,,2026-07-06 18:52:03,BLOCKED,P003,,refund_already_processed=true
ACT000977,A001,REFUND,ORD01371,CUST05366,,2026-07-04 13:49:54,ESCALATED,P001,,refund_amount=5695.78
ACT000978,A006,CALCULATE_REFUND,ORD01372,CUST05367,,2026-05-26 18:15:02,BLOCKED,P008,,required_field_missing=order_total
ACT000979,A001,CALCULATE_REFUND,ORD01373,CUST05368,,2026-06-16 17:17:23,BLOCKED,P008,,required_field_missing=order_total
ACT000980,A002,CALCULATE_REFUND,ORD01374,CUST05369,,2026-05-16 16:15:23,BLOCKED,P008,,required_field_missing=order_total
ACT000981,A002,PAYMENT,ORD01375,CUST05370,,2026-05-23 20:30:37,ESCALATED,P006,,payment_amount=13443.15
ACT000982,A006,REFUND,ORD01376,CUST05371,,2026-06-03 17:44:05,BLOCKED,P005,,agent_authorization=DENIED
ACT000983,A001,GET_ORDER,ORD01377,CUST05372,,2026-05-07 10:36:49,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000984,A006,CANCEL_ORDER,ORD01378,CUST05373,,2026-05-29 16:17:41,BLOCKED,P007,,order_status=CANCELLED
ACT000985,A002,REFUND,ORD01379,CUST05374,,2026-05-02 14:08:41,BLOCKED,P003,,refund_already_processed=true
ACT000986,A002,REFUND,ORD01380,CUST05375,,2026-05-02 11:38:51,BLOCKED,P005,,agent_authorization=DENIED
ACT000987,A002,PAYMENT,ORD01381,CUST05376,,2026-06-05 13:24:54,ESCALATED,P006,,payment_amount=14590.52
ACT000988,A001,CANCEL_ORDER,ORD01382,CUST05377,,2026-06-08 16:52:39,BLOCKED,P007,,order_status=CANCELLED
ACT000989,A002,PAYMENT,ORD01383,CUST05378,,2026-05-01 14:42:53,ESCALATED,P006,,payment_amount=15615.01
ACT000990,A002,REFUND,ORD01384,CUST05379,,2026-06-06 12:06:30,BLOCKED,P002,,delivery_status=NOT_DELIVERED
ACT000991,A004,REFUND,ORD01385,CUST05380,,2026-06-05 16:55:17,BLOCKED,P005,,agent_authorization=DENIED
ACT000992,A002,GET_ORDER,ORD01386,CUST05381,,2026-06-08 11:33:48,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000993,A009,REFUND,ORD01387,CUST05382,,2026-06-21 16:43:08,ESCALATED,P001,,refund_amount=7621.95
ACT000994,A009,REFUND,ORD01388,CUST05383,,2026-06-03 19:25:24,ESCALATED,P001,,refund_amount=7332.51
ACT000995,A009,CALCULATE_REFUND,ORD01389,CUST05384,,2026-05-25 12:45:14,BLOCKED,P008,,required_field_missing=order_total
ACT000996,A009,REFUND,ORD01390,CUST05385,,2026-06-15 14:54:10,BLOCKED,P003,,refund_already_processed=true
ACT000997,A001,REFUND,ORD01391,CUST05386,,2026-06-30 10:16:46,BLOCKED,P003,,refund_already_processed=true
ACT000998,A009,GET_ORDER,ORD01392,CUST05387,,2026-06-12 16:14:22,BLOCKED,P004,,order_lookup=NOT_FOUND
ACT000999,A002,PAYMENT,ORD01393,CUST05388,,2026-06-09 13:56:21,ESCALATED,P006,,payment_amount=12606.33
ACT001000,A001,REFUND,ORD01394,CUST05389,,2026-05-16 14:55:40,BLOCKED,P002,,delivery_status=NOT_DELIVERED
